document_id,query_id,round,user,position,Okapi,LM,TF,NormTF,LEN,FracStop,StopCover,ENT,BERT
ROUND-01-029_029_1_T-F3F6SP,29,1,F3F6SP,4,5.049548,-21.595999,9,13.045727,148,0.405405405,0.156424581,4.084684546,0.001850186
ROUND-02-029_029_0_T-5NT5J0,29,2,5NT5J0,3,5.049548,-21.595999,9,13.045727,148,0.405405405,0.156424581,4.084684546,0.001850186
ROUND-02-029_029_0_T-E2KSH3,29,2,E2KSH3,2,4.184364,-22.961353,3,14.95082,146,0.280821918,0.111731844,4.550232646,0.994358242
ROUND-02-029_029_1_T-F3F6SP,29,2,F3F6SP,4,5.049548,-21.595999,9,13.045727,148,0.405405405,0.156424581,4.084684546,0.001850186
ROUND-02-029_029_1_T-GE2L8I,29,2,GE2L8I,1,13.401766,-15.804819,15,9.410091,111,0.396396396,0.117318436,3.852104703,0.999513268
ROUND-02-029_029_0_T-4ABUO2,29,2,4ABUO2,1,4.6853533,-22.322548,5,13.594908,134,0.335820896,0.12849162,4.328470044,0.984552622
ROUND-02-029_029_1_T-HK6IT5,29,2,HK6IT5,3,13.79075,-15.167267,19,8.757092,117,0.299145299,0.083798883,3.88662333,0.999169946
ROUND-02-029_029_0_T-CXI2X2,29,2,CXI2X2,4,5.049548,-21.595999,9,13.045727,148,0.405405405,0.156424581,4.084684546,0.001850186
ROUND-02-029_029_1_T-ZM3TBL,29,2,ZM3TBL,2,10.9604225,-17.438871,11,11.792963,149,0.281879195,0.106145251,4.32467086,0.997999132
ROUND-03-029_029_1_T-ZM3TBL,29,3,ZM3TBL,2,13.685849,-15.086394,21,9.198247,146,0.308219178,0.106145251,4.089314614,0.999688983
ROUND-03-029_029_1_T-F3F6SP,29,3,F3F6SP,4,5.049548,-21.595999,9,13.045727,148,0.405405405,0.156424581,4.084684546,0.001850186
ROUND-03-029_029_0_T-CXI2X2,29,3,CXI2X2,3,5.049548,-21.595999,9,13.045727,148,0.405405405,0.156424581,4.084684546,0.001850186
ROUND-03-029_029_0_T-E2KSH3,29,3,E2KSH3,2,4.4549627,-22.629192,4,14.586172,148,0.324324324,0.134078212,4.421595661,0.008164303
ROUND-03-029_029_0_T-4ABUO2,29,3,4ABUO2,1,4.6853533,-22.322548,5,13.594908,134,0.335820896,0.12849162,4.328470044,0.984552622
ROUND-03-029_029_1_T-HK6IT5,29,3,HK6IT5,3,4.836335,-21.823725,8,13.395643,132,0.386363636,0.106145251,3.992140157,0.997111917
ROUND-03-029_029_0_T-5NT5J0,29,3,5NT5J0,4,5.049548,-21.595999,9,13.045727,148,0.405405405,0.156424581,4.084684546,0.001850186
ROUND-03-029_029_1_T-GE2L8I,29,3,GE2L8I,1,13.401766,-15.804819,15,9.410091,111,0.396396396,0.117318436,3.852104703,0.999513268
ROUND-04-029_029_0_T-5NT5J0,29,4,5NT5J0,3,5.049548,-21.595999,9,13.045727,148,0.405405405,0.156424581,4.084684546,0.001850186
ROUND-04-029_029_1_T-F3F6SP,29,4,F3F6SP,3,5.049548,-21.595999,9,13.045727,148,0.405405405,0.156424581,4.084684546,0.001850186
ROUND-04-029_029_1_T-GE2L8I,29,4,GE2L8I,1,13.401766,-15.804819,15,9.410091,111,0.396396396,0.117318436,3.852104703,0.999513268
ROUND-04-029_029_0_T-CXI2X2,29,4,CXI2X2,4,5.049548,-21.595999,9,13.045727,148,0.405405405,0.156424581,4.084684546,0.001850186
ROUND-04-029_029_1_T-HK6IT5,29,4,HK6IT5,4,4.6332655,-22.276386,5,13.408295,110,0.327272727,0.094972067,4.058743002,0.997214377
ROUND-04-029_029_1_T-ZM3TBL,29,4,ZM3TBL,2,13.998095,-14.550908,25,8.70397,150,0.28,0.100558659,4.103178807,0.999640584
ROUND-04-029_029_0_T-4ABUO2,29,4,4ABUO2,1,4.6853533,-22.322548,5,13.594908,134,0.335820896,0.12849162,4.328470044,0.984552622
ROUND-04-029_029_0_T-E2KSH3,29,4,E2KSH3,2,4.184364,-22.961353,3,14.95082,146,0.335616438,0.122905028,4.404748609,0.008395644
ROUND-05-029_029_0_T-E2KSH3,29,5,E2KSH3,2,4.207946,-22.887144,3,14.312054,118,0.330508475,0.117318436,4.221501299,0.96861738
ROUND-05-029_029_0_T-5NT5J0,29,5,5NT5J0,3,4.6294203,-22.29256,5,13.567623,116,0.405172414,0.122905028,4.026619317,0.97715807
ROUND-05-029_029_0_T-CXI2X2,29,5,CXI2X2,4,5.049548,-21.595999,9,13.045727,148,0.405405405,0.156424581,4.084684546,0.001850186
ROUND-05-029_029_1_T-F3F6SP,29,5,F3F6SP,4,5.049548,-21.595999,9,13.045727,148,0.405405405,0.156424581,4.084684546,0.001850186
ROUND-05-029_029_1_T-ZM3TBL,29,5,ZM3TBL,2,13.927566,-14.671046,23,8.087071,112,0.321428571,0.094972067,3.597055098,0.999705374
ROUND-05-029_029_0_T-4ABUO2,29,5,4ABUO2,1,4.6853533,-22.322548,5,13.594908,134,0.335820896,0.12849162,4.328470044,0.984552622
ROUND-05-029_029_1_T-HK6IT5,29,5,HK6IT5,3,4.8440123,-22.044155,6,13.074551,124,0.306451613,0.089385475,4.235488655,0.995547414
ROUND-05-029_029_1_T-GE2L8I,29,5,GE2L8I,1,13.401766,-15.804819,15,9.410091,111,0.396396396,0.117318436,3.852104703,0.999513268
ROUND-06-029_029_1_T-ZM3TBL,29,6,ZM3TBL,2,5.0671563,-21.489603,9,12.100484,108,0.324074074,0.089385475,3.777471684,0.995685577
ROUND-06-029_029_1_T-GE2L8I,29,6,GE2L8I,1,13.401766,-15.804819,15,9.410091,111,0.396396396,0.117318436,3.852104703,0.999513268
ROUND-06-029_029_0_T-4ABUO2,29,6,4ABUO2,1,4.6853533,-22.322548,5,13.594908,134,0.335820896,0.12849162,4.328470044,0.984552622
ROUND-06-029_029_1_T-F3F6SP,29,6,F3F6SP,4,5.049548,-21.595999,9,13.045727,148,0.405405405,0.156424581,4.084684546,0.001850186
ROUND-06-029_029_0_T-CXI2X2,29,6,CXI2X2,4,5.049548,-21.595999,9,13.045727,148,0.405405405,0.156424581,4.084684546,0.001850186
ROUND-06-029_029_0_T-E2KSH3,29,6,E2KSH3,3,4.6918807,-22.295979,5,13.362232,124,0.306451613,0.111731844,4.176668854,0.988868833
ROUND-06-029_029_0_T-5NT5J0,29,6,5NT5J0,2,4.2011795,-22.908535,3,14.508846,126,0.349206349,0.106145251,4.228845349,0.988579929
ROUND-06-029_029_1_T-HK6IT5,29,6,HK6IT5,3,4.853751,-21.998432,6,12.632192,107,0.317757009,0.106145251,4.118951457,0.995402098
ROUND-07-029_029_0_T-E2KSH3,29,7,E2KSH3,3,4.6918807,-22.295979,5,13.362232,124,0.306451613,0.111731844,4.176668854,0.988868833
ROUND-07-029_029_0_T-4ABUO2,29,7,4ABUO2,1,4.6853533,-22.322548,5,13.594908,134,0.335820896,0.12849162,4.328470044,0.984552622
ROUND-07-029_029_1_T-GE2L8I,29,7,GE2L8I,3,13.401766,-15.804819,15,9.410091,111,0.396396396,0.117318436,3.852104703,0.999513268
ROUND-07-029_029_0_T-5NT5J0,29,7,5NT5J0,2,4.456391,-22.623962,4,14.545355,146,0.335616438,0.117318436,4.381308315,0.990084767
ROUND-07-029_029_1_T-ZM3TBL,29,7,ZM3TBL,1,5.096946,-21.417982,10,12.476649,128,0.328125,0.094972067,3.910617989,0.995806813
ROUND-07-029_029_0_T-CXI2X2,29,7,CXI2X2,4,5.049548,-21.595999,9,13.045727,148,0.405405405,0.156424581,4.084684546,0.001850186
ROUND-07-029_029_1_T-HK6IT5,29,7,HK6IT5,4,5.022228,-21.605669,8,11.963143,98,0.346938776,0.089385475,4.07294951,0.996832311
ROUND-07-029_029_1_T-F3F6SP,29,7,F3F6SP,2,5.049548,-21.595999,9,13.045727,148,0.405405405,0.156424581,4.084684546,0.001850186
ROUND-01-034_034_1_T-8HAMF4,34,1,8HAMF4,2,2.5143383,-15.451106,1,10.714418,150,0.353333333,0.122905028,4.24291869,3.54E-05
ROUND-01-034_034_0_T-GZ4HPV,34,1,GZ4HPV,3,7.2675824,-12.428091,5,8.482654,139,0.323741007,0.139664804,4.421105995,0.998512328
ROUND-01-034_034_0_T-FEHVQN,34,1,FEHVQN,4,7.9830856,-12.087107,5,8.161708,145,0.365517241,0.117318436,4.229207309,0.000149573
ROUND-01-034_034_1_T-0ZWOTE,34,1,0ZWOTE,1,8.83045,-10.564855,13,6.3644066,132,0.401515152,0.150837989,4.095484422,0.999166489
ROUND-01-034_034_0_T-KKGQER,34,1,KKGQER,2,8.287596,-11.458156,8,7.522986,149,0.469798658,0.189944134,4.362433162,0.997844458
ROUND-01-034_034_1_T-5I47JG,34,1,5I47JG,4,8.921421,-10.752285,10,6.346294,117,0.367521368,0.094972067,3.923626365,0.002312702
ROUND-01-034_034_0_T-DG0YZT,34,1,DG0YZT,1,8.225645,-11.621794,7,7.6508822,145,0.413793103,0.122905028,4.076370575,0.999106348
ROUND-01-034_034_1_T-ZLLI3X,34,1,ZLLI3X,3,3.5110724,-14.290396,4,9.301277,148,0.324324324,0.150837989,4.336274186,0.992369533
ROUND-02-034_034_1_T-ZLLI3X,34,2,ZLLI3X,3,8.762158,-10.810545,11,6.843217,150,0.366666667,0.145251397,4.254160225,0.999166727
ROUND-02-034_034_0_T-GZ4HPV,34,2,GZ4HPV,2,7.104021,-12.706794,4,8.922659,150,0.413333333,0.139664804,4.225620613,0.999229193
ROUND-02-034_034_0_T-FEHVQN,34,2,FEHVQN,4,7.9830856,-12.087107,5,8.161708,145,0.365517241,0.117318436,4.229207309,0.000149573
ROUND-02-034_034_1_T-5I47JG,34,2,5I47JG,4,8.301437,-11.435398,8,7.340403,136,0.330882353,0.122905028,4.273625928,0.968392134
ROUND-02-034_034_0_T-DG0YZT,34,2,DG0YZT,1,8.225645,-11.621794,7,7.6508822,145,0.413793103,0.122905028,4.076370575,0.999106348
ROUND-02-034_034_0_T-KKGQER,34,2,KKGQER,3,8.1249075,-11.836341,6,7.941829,150,0.466666667,0.17877095,4.343971119,0.99803108
ROUND-02-034_034_1_T-8HAMF4,34,2,8HAMF4,2,6.2542048,-13.60628,2,10.034559,151,0.357615894,0.122905028,4.279258003,0.000309787
ROUND-02-034_034_1_T-0ZWOTE,34,2,0ZWOTE,1,8.83045,-10.564855,13,6.3644066,132,0.401515152,0.150837989,4.095484422,0.999166489
ROUND-03-034_034_1_T-8HAMF4,34,3,8HAMF4,2,6.2542048,-13.60628,2,10.034559,151,0.357615894,0.122905028,4.279258003,0.000309787
ROUND-03-034_034_1_T-0ZWOTE,34,3,0ZWOTE,1,8.83045,-10.564855,13,6.3644066,132,0.401515152,0.150837989,4.095484422,0.999166489
ROUND-03-034_034_1_T-ZLLI3X,34,3,ZLLI3X,3,3.6088328,-14.068822,5,8.952658,139,0.352517986,0.139664804,4.267097247,0.994920433
ROUND-03-034_034_0_T-FEHVQN,34,3,FEHVQN,4,7.9830856,-12.087107,5,8.161708,145,0.365517241,0.117318436,4.229207309,0.000149573
ROUND-03-034_034_1_T-5I47JG,34,3,5I47JG,4,8.3861885,-11.164309,10,7.0673733,137,0.343065693,0.111731844,4.10448124,0.001182365
ROUND-03-034_034_0_T-KKGQER,34,3,KKGQER,2,8.126064,-11.8346,6,7.928451,149,0.362416107,0.134078212,4.287518026,0.999180019
ROUND-03-034_034_0_T-DG0YZT,34,3,DG0YZT,1,8.225645,-11.621794,7,7.6508822,145,0.413793103,0.122905028,4.076370575,0.999106348
ROUND-03-034_034_0_T-GZ4HPV,34,3,GZ4HPV,3,8.1249075,-11.836341,6,7.941829,150,0.4,0.12849162,4.130427993,0.999283254
ROUND-04-034_034_0_T-FEHVQN,34,4,FEHVQN,4,8.221231,-11.628768,7,7.7053075,149,0.402684564,0.122905028,4.137489273,0.99914825
ROUND-04-034_034_0_T-DG0YZT,34,4,DG0YZT,1,8.225645,-11.621794,7,7.6508822,145,0.413793103,0.122905028,4.076370575,0.999106348
ROUND-04-034_034_0_T-GZ4HPV,34,4,GZ4HPV,3,8.22013,-11.630508,7,7.7186856,150,0.366666667,0.117318436,4.204881483,0.999101996
ROUND-04-034_034_1_T-0ZWOTE,34,4,0ZWOTE,1,8.83045,-10.564855,13,6.3644066,132,0.401515152,0.150837989,4.095484422,0.999166489
ROUND-04-034_034_1_T-ZLLI3X,34,4,ZLLI3X,4,7.4202385,-12.062153,7,8.161708,145,0.35862069,0.12849162,4.254807155,0.998322427
ROUND-04-034_034_0_T-KKGQER,34,4,KKGQER,2,8.126064,-11.8346,6,7.928451,149,0.362416107,0.134078212,4.287518026,0.999180019
ROUND-04-034_034_1_T-8HAMF4,34,4,8HAMF4,2,6.2542048,-13.60628,2,10.034559,151,0.357615894,0.122905028,4.279258003,0.000309787
ROUND-04-034_034_1_T-5I47JG,34,4,5I47JG,3,9.056285,-10.231512,15,6.237081,150,0.413333333,0.150837989,4.12743958,0.99910897
ROUND-05-034_034_0_T-FEHVQN,34,5,FEHVQN,4,8.223438,-11.625284,7,7.67828,147,0.408163265,0.122905028,4.077858135,0.999088049
ROUND-05-034_034_0_T-KKGQER,34,5,KKGQER,3,8.126064,-11.8346,6,7.928451,149,0.362416107,0.134078212,4.287518026,0.999180019
ROUND-05-034_034_1_T-0ZWOTE,34,5,0ZWOTE,1,8.83045,-10.564855,13,6.3644066,132,0.401515152,0.150837989,4.095484422,0.999166489
ROUND-05-034_034_1_T-8HAMF4,34,5,8HAMF4,2,6.2542048,-13.60628,2,10.034559,151,0.357615894,0.122905028,4.279258003,0.000309787
ROUND-05-034_034_0_T-DG0YZT,34,5,DG0YZT,1,8.225645,-11.621794,7,7.6508822,145,0.413793103,0.122905028,4.076370575,0.999106348
ROUND-05-034_034_1_T-ZLLI3X,34,5,ZLLI3X,4,7.4677463,-11.918197,8,8.021303,146,0.363013699,0.150837989,4.279128872,0.997957826
ROUND-05-034_034_0_T-GZ4HPV,34,5,GZ4HPV,2,8.674746,-11.085133,9,7.144188,151,0.397350993,0.122905028,4.12153064,0.999157667
ROUND-05-034_034_1_T-5I47JG,34,5,5I47JG,3,8.796801,-10.687292,12,6.64379,144,0.381944444,0.167597765,4.276148389,0.999142647
ROUND-06-034_034_0_T-DG0YZT,34,6,DG0YZT,1,8.225645,-11.621794,7,7.6508822,145,0.413793103,0.122905028,4.076370575,0.999106348
ROUND-06-034_034_0_T-KKGQER,34,6,KKGQER,4,8.602741,-11.266144,8,7.4044414,157,0.356687898,0.122905028,4.277909229,0.999016762
ROUND-06-034_034_1_T-0ZWOTE,34,6,0ZWOTE,2,8.83045,-10.564855,13,6.3644066,132,0.401515152,0.150837989,4.095484422,0.999166489
ROUND-06-034_034_1_T-5I47JG,34,6,5I47JG,1,8.289722,-11.454672,8,7.4959583,147,0.408163265,0.122905028,4.063846721,0.999094963
ROUND-06-034_034_1_T-ZLLI3X,34,6,ZLLI3X,4,8.684519,-11.0659275,9,6.9929132,140,0.335714286,0.117318436,4.299767716,0.998468339
ROUND-06-034_034_0_T-FEHVQN,34,6,FEHVQN,3,8.221231,-11.628768,7,7.7053075,149,0.402684564,0.122905028,4.123048707,0.999150753
ROUND-06-034_034_1_T-8HAMF4,34,6,8HAMF4,3,6.2542048,-13.60628,2,10.034559,151,0.357615894,0.122905028,4.279258003,0.000309787
ROUND-06-034_034_0_T-GZ4HPV,34,6,GZ4HPV,2,8.983116,-10.535925,12,6.5421567,149,0.402684564,0.12849162,4.135767259,0.99924159
ROUND-07-034_034_0_T-FEHVQN,34,7,FEHVQN,4,8.215723,-11.637453,7,7.7713203,154,0.396103896,0.122905028,4.162427256,0.999060452
ROUND-07-034_034_0_T-GZ4HPV,34,7,GZ4HPV,3,8.286534,-11.459896,8,7.536364,150,0.42,0.134078212,4.079475652,0.998999178
ROUND-07-034_034_1_T-0ZWOTE,34,7,0ZWOTE,2,8.83045,-10.564855,13,6.3644066,132,0.401515152,0.150837989,4.095484422,0.999166489
ROUND-07-034_034_0_T-KKGQER,34,7,KKGQER,2,8.723725,-10.93943,10,6.990037,151,0.417218543,0.139664804,4.217626666,0.999268472
ROUND-07-034_034_1_T-5I47JG,34,7,5I47JG,1,8.289722,-11.454672,8,7.4959583,147,0.408163265,0.122905028,4.063846721,0.999094963
ROUND-07-034_034_0_T-DG0YZT,34,7,DG0YZT,1,8.225645,-11.621794,7,7.6508822,145,0.413793103,0.122905028,4.076370575,0.999106348
ROUND-07-034_034_1_T-ZLLI3X,34,7,ZLLI3X,4,3.6730185,-13.910463,6,8.868601,146,0.383561644,0.162011173,4.317159805,0.902197599
ROUND-07-034_034_1_T-8HAMF4,34,7,8HAMF4,3,9.178603,-10.107632,15,6.0958695,149,0.348993289,0.139664804,4.088333983,0.999320388
ROUND-01-045_045_0_T-DVQRVN,45,1,DVQRVN,4,11.432266,-12.49997,5,7.377759,80,0.25,0.067039106,3.857073985,0.005558189
ROUND-01-045_045_1_T-F3F6SP,45,1,F3F6SP,2,11.017813,-12.893299,4,8.798907,141,0.312056738,0.100558659,4.226509492,0.000112932
ROUND-01-045_045_0_T-0ZWOTE,45,1,0ZWOTE,1,14.049713,-9.583746,19,5.53475,151,0.38410596,0.145251397,3.980291425,0.998345256
ROUND-01-045_045_1_T-SUL8M1,45,1,SUL8M1,3,11.017813,-12.893299,4,8.798907,141,0.312056738,0.100558659,4.226509492,0.000112932
ROUND-01-045_045_0_T-AWG80T,45,1,AWG80T,2,13.577621,-10.480408,12,6.3561077,144,0.381944444,0.156424581,4.072182612,0.984307826
ROUND-01-045_045_1_T-KKGQER,45,1,KKGQER,1,13.562395,-10.510895,12,6.411865,146,0.383561644,0.139664804,4.183246192,0.984736383
ROUND-01-045_045_1_T-5NT5J0,45,1,5NT5J0,4,11.017813,-12.893299,4,8.798907,141,0.312056738,0.100558659,4.226509492,0.000112932
ROUND-01-045_045_0_T-ALTS1G,45,1,ALTS1G,3,13.891056,-9.922384,16,5.8756766,151,0.397350993,0.173184358,3.936150022,0.082383402
ROUND-02-045_045_1_T-SUL8M1,45,2,SUL8M1,2,11.306503,-12.616858,5,8.567173,145,0.35862069,0.106145251,4.275165305,0.001338569
ROUND-02-045_045_0_T-AWG80T,45,2,AWG80T,3,13.577621,-10.480408,12,6.3561077,144,0.381944444,0.156424581,4.072182612,0.984307826
ROUND-02-045_045_1_T-F3F6SP,45,2,F3F6SP,4,11.017813,-12.893299,4,8.798907,141,0.312056738,0.100558659,4.226509492,0.000112932
ROUND-02-045_045_0_T-DVQRVN,45,2,DVQRVN,4,13.673094,-10.332714,13,6.2431955,147,0.272108844,0.12849162,4.276457117,0.997793555
ROUND-02-045_045_1_T-KKGQER,45,2,KKGQER,1,13.562395,-10.510895,12,6.411865,146,0.383561644,0.139664804,4.183246192,0.984736383
ROUND-02-045_045_0_T-0ZWOTE,45,2,0ZWOTE,1,14.049713,-9.583746,19,5.53475,151,0.38410596,0.145251397,3.980291425,0.998345256
ROUND-02-045_045_1_T-5NT5J0,45,2,5NT5J0,3,11.017813,-12.893299,4,8.798907,141,0.312056738,0.100558659,4.226509492,0.000112932
ROUND-02-045_045_0_T-ALTS1G,45,2,ALTS1G,2,13.562395,-10.510895,12,6.411865,146,0.287671233,0.12849162,4.304310422,0.996795595
ROUND-03-045_045_1_T-KKGQER,45,3,KKGQER,1,13.562395,-10.510895,12,6.411865,146,0.383561644,0.139664804,4.183246192,0.984736383
ROUND-03-045_045_1_T-SUL8M1,45,3,SUL8M1,2,11.306503,-12.616858,5,8.567173,145,0.35862069,0.106145251,4.275165305,0.001338569
ROUND-03-045_045_0_T-AWG80T,45,3,AWG80T,4,13.470206,-10.653326,11,6.4820876,140,0.357142857,0.156424581,4.099216284,0.97716409
ROUND-03-045_045_1_T-5NT5J0,45,3,5NT5J0,3,11.017813,-12.893299,4,8.798907,141,0.312056738,0.100558659,4.226509492,0.000112932
ROUND-03-045_045_1_T-F3F6SP,45,3,F3F6SP,4,11.017813,-12.893299,4,8.798907,141,0.312056738,0.100558659,4.226509492,0.000112932
ROUND-03-045_045_0_T-DVQRVN,45,3,DVQRVN,3,13.670462,-10.337938,13,6.283601,150,0.28,0.134078212,4.289257939,0.998274684
ROUND-03-045_045_0_T-0ZWOTE,45,3,0ZWOTE,1,14.049713,-9.583746,19,5.53475,151,0.38410596,0.145251397,3.980291425,0.998345256
ROUND-03-045_045_0_T-ALTS1G,45,3,ALTS1G,2,13.561451,-10.51264,12,6.425517,147,0.285714286,0.12849162,4.316929356,0.996692419
ROUND-04-045_045_1_T-KKGQER,45,4,KKGQER,1,13.562395,-10.510895,12,6.411865,146,0.383561644,0.139664804,4.183246192,0.984736383
ROUND-04-045_045_0_T-0ZWOTE,45,4,0ZWOTE,1,14.049713,-9.583746,19,5.53475,151,0.38410596,0.145251397,3.980291425,0.998345256
ROUND-04-045_045_0_T-DVQRVN,45,4,DVQRVN,3,13.467186,-10.658583,11,6.524492,143,0.272727273,0.12849162,4.267642969,0.998250544
ROUND-04-045_045_0_T-AWG80T,45,4,AWG80T,4,14.061131,-9.552221,19,5.2808886,133,0.360902256,0.134078212,3.83456555,0.99815172
ROUND-04-045_045_1_T-F3F6SP,45,4,F3F6SP,2,11.017813,-12.893299,4,8.798907,141,0.312056738,0.100558659,4.226509492,0.000112932
ROUND-04-045_045_1_T-5NT5J0,45,4,5NT5J0,4,11.017813,-12.893299,4,8.798907,141,0.312056738,0.100558659,4.226509492,0.000112932
ROUND-04-045_045_1_T-SUL8M1,45,4,SUL8M1,3,11.30269,-12.620348,5,8.594571,147,0.360544218,0.106145251,4.288383011,0.00144102
ROUND-04-045_045_0_T-ALTS1G,45,4,ALTS1G,2,13.636005,-10.381767,13,6.305545,148,0.283783784,0.12849162,4.302491237,0.996468186
ROUND-05-045_045_0_T-DVQRVN,45,5,DVQRVN,3,13.746887,-10.203585,14,6.1366916,149,0.275167785,0.122905028,4.261971366,0.995742738
ROUND-05-045_045_1_T-5NT5J0,45,5,5NT5J0,3,12.775139,-11.511479,7,7.0049577,115,0.391304348,0.12849162,4.043352923,0.997877955
ROUND-05-045_045_0_T-AWG80T,45,5,AWG80T,4,13.8201275,-10.044546,15,5.928116,145,0.406896552,0.167597765,4.032663193,0.004227085
ROUND-05-045_045_0_T-0ZWOTE,45,5,0ZWOTE,1,14.049713,-9.583746,19,5.53475,151,0.38410596,0.145251397,3.980291425,0.998345256
ROUND-05-045_045_1_T-F3F6SP,45,5,F3F6SP,4,11.017813,-12.893299,4,8.798907,141,0.312056738,0.100558659,4.226509492,0.000112932
ROUND-05-045_045_1_T-KKGQER,45,5,KKGQER,2,13.562395,-10.510895,12,6.411865,146,0.383561644,0.139664804,4.183246192,0.984736383
ROUND-05-045_045_1_T-SUL8M1,45,5,SUL8M1,1,13.845636,-10.014257,15,5.678709,128,0.375,0.134078212,3.831531841,0.998283267
ROUND-05-045_045_0_T-ALTS1G,45,5,ALTS1G,2,13.636005,-10.381767,13,6.305545,148,0.283783784,0.12849162,4.302491237,0.996468186
ROUND-06-045_045_0_T-DVQRVN,45,6,DVQRVN,4,13.746887,-10.203585,14,6.1366916,149,0.275167785,0.122905028,4.261971366,0.995742738
ROUND-06-045_045_0_T-0ZWOTE,45,6,0ZWOTE,2,14.049713,-9.583746,19,5.53475,151,0.38410596,0.145251397,3.980291425,0.998345256
ROUND-06-045_045_1_T-F3F6SP,45,6,F3F6SP,4,11.017813,-12.893299,4,8.798907,141,0.312056738,0.100558659,4.226509492,0.000112932
ROUND-06-045_045_1_T-KKGQER,45,6,KKGQER,2,13.752693,-10.191362,14,6.040453,142,0.387323944,0.150837989,4.192988565,0.988893092
ROUND-06-045_045_1_T-SUL8M1,45,6,SUL8M1,1,13.845636,-10.014257,15,5.678709,128,0.375,0.134078212,3.831531841,0.998283267
ROUND-06-045_045_0_T-AWG80T,45,6,AWG80T,1,14.131222,-9.382607,21,5.3207903,150,0.333333333,0.139664804,3.991310218,0.998456955
ROUND-06-045_045_0_T-ALTS1G,45,6,ALTS1G,3,13.636005,-10.381767,13,6.305545,148,0.283783784,0.12849162,4.302491237,0.996468186
ROUND-06-045_045_1_T-5NT5J0,45,6,5NT5J0,3,13.86203,-9.976673,15,5.320306,107,0.373831776,0.117318436,3.656591645,0.998374343
ROUND-07-045_045_0_T-ALTS1G,45,7,ALTS1G,4,13.194487,-11.028788,9,6.6768317,126,0.277777778,0.12849162,4.244023739,0.99635458
ROUND-07-045_045_1_T-KKGQER,45,7,KKGQER,2,13.752693,-10.191362,14,6.040453,142,0.387323944,0.150837989,4.192988565,0.988893092
ROUND-07-045_045_0_T-DVQRVN,45,7,DVQRVN,3,13.746887,-10.203585,14,6.1366916,149,0.275167785,0.122905028,4.261971366,0.995742738
ROUND-07-045_045_1_T-SUL8M1,45,7,SUL8M1,1,13.845636,-10.014257,15,5.678709,128,0.375,0.134078212,3.831531841,0.998283267
ROUND-07-045_045_1_T-5NT5J0,45,7,5NT5J0,3,13.847197,-10.010708,15,5.647212,126,0.380952381,0.134078212,3.809624198,0.998348832
ROUND-07-045_045_0_T-AWG80T,45,7,AWG80T,1,14.131222,-9.382607,21,5.3207903,150,0.333333333,0.139664804,3.991310218,0.998456955
ROUND-07-045_045_0_T-0ZWOTE,45,7,0ZWOTE,2,14.049713,-9.583746,19,5.53475,151,0.38410596,0.145251397,3.980291425,0.998345256
ROUND-07-045_045_1_T-F3F6SP,45,7,F3F6SP,4,11.017813,-12.893299,4,8.798907,141,0.312056738,0.100558659,4.226509492,0.000112932
ROUND-01-048_048_1_T-E2KSH3,48,1,E2KSH3,3,16.48187,-10.531036,12,6.479212,151,0.304635762,0.106145251,4.32553286,0.999805868
ROUND-01-048_048_0_T-4ABUO2,48,1,4ABUO2,4,16.848145,-9.987114,16,5.8865204,147,0.380952381,0.162011173,4.182066123,0.999591172
ROUND-01-048_048_0_T-8CAL0Q,48,1,8CAL0Q,1,17.259876,-9.184186,24,5.115996,150,0.346666667,0.150837989,3.997466432,0.999742925
ROUND-01-048_048_1_T-OQE78E,48,1,OQE78E,1,17.341183,-8.9515,28,4.9060974,152,0.256578947,0.078212291,3.859546045,0.999796927
ROUND-01-048_048_0_T-IKOG4O,48,1,IKOG4O,2,14.764933,-12.1336155,5,6.705231,70,0.371428571,0.067039106,3.530962571,0.99963963
ROUND-01-048_048_1_T-NVDYIJ,48,1,NVDYIJ,4,16.875637,-9.92559,16,5.8355412,148,0.351351351,0.122905028,4.0699816,0.999682903
ROUND-01-048_048_1_T-7KO86D,48,1,7KO86D,2,17.162277,-9.410534,21,5.3656297,152,0.355263158,0.139664804,4.078462469,0.999670863
ROUND-01-048_048_0_T-3XNR8C,48,1,3XNR8C,3,16.897423,-9.905693,16,5.5609255,128,0.421875,0.150837989,3.961230359,0.999665737
ROUND-02-048_048_1_T-NVDYIJ,48,2,NVDYIJ,4,16.876879,-9.946064,16,5.891425,151,0.298013245,0.117318436,4.160323055,0.999760568
ROUND-02-048_048_0_T-IKOG4O,48,2,IKOG4O,1,17.236809,-9.2408905,23,5.089407,143,0.342657343,0.145251397,4.013623331,0.999729335
ROUND-02-048_048_0_T-4ABUO2,48,2,4ABUO2,4,16.908163,-9.884304,16,5.364046,116,0.301724138,0.100558659,3.893938602,0.999792159
ROUND-02-048_048_1_T-7KO86D,48,2,7KO86D,2,16.941378,-9.835664,17,5.7459297,148,0.317567568,0.134078212,4.202156138,0.999774992
ROUND-02-048_048_0_T-8CAL0Q,48,2,8CAL0Q,2,17.259876,-9.184186,24,5.115996,150,0.346666667,0.150837989,3.997466432,0.999742925
ROUND-02-048_048_1_T-E2KSH3,48,2,E2KSH3,3,16.175467,-10.90246,10,6.8298388,149,0.288590604,0.100558659,4.280996325,0.99981159
